chrom,start,end,summit
chr12,4917208,4917458,4917333
chr12,8351406,8351656,8351531
chr12,8521486,8521736,8521611
chr12,8921682,8921932,8921807
chr12,8921953,8922203,8922078
chr12,10390673,10390923,10390798
chr12,11230393,11230643,11230518
chr12,11265836,11266086,11265961
chr12,12289643,12289893,12289768
chr12,12301847,12302097,12301972
chr12,15812102,15812352,15812227
chr12,15816014,15816264,15816139
chr12,15816682,15816932,15816807
chr12,15816998,15817248,15817123
chr12,15821208,15821458,15821333
chr12,15967590,15967840,15967715
chr12,15981834,15982084,15981959
chr12,15998371,15998621,15998496
chr12,16009123,16009373,16009248
chr12,16133299,16133549,16133424
chr12,16134584,16134834,16134709
chr12,16170244,16170494,16170369
chr12,16532431,16532681,16532556
chr12,16589652,16589902,16589777
chr12,17032645,17032895,17032770
chr12,17033550,17033800,17033675
chr12,17348306,17348556,17348431
chr12,17372802,17373052,17372927
chr12,17471510,17471760,17471635
chr12,17690694,17690944,17690819
chr12,17750620,17750870,17750745
chr12,21286195,21286445,21286320
chr12,21287347,21287597,21287472
chr12,21373471,21373721,21373596
chr12,21417777,21418027,21417902
chr12,21451416,21451666,21451541
chr12,24498418,24498668,24498543
chr12,24593182,24593432,24593307
chr12,24651087,24651337,24651212
chr12,25216662,25216912,25216787
chr12,25266698,25266948,25266823
chr12,25316015,25316265,25316140
chr12,25958493,25958743,25958618
chr12,26057760,26058010,26057885
chr12,26068379,26068629,26068504
chr12,26184804,26185054,26184929
chr12,26187512,26187762,26187637
chr12,26401766,26402016,26401891
chr12,26456347,26456597,26456472
chr12,26469161,26469411,26469286
chr12,28635870,28636120,28635995
chr12,28834394,28834644,28834519
chr12,30584284,30584534,30584409
chr12,31950432,31950682,31950557
chr12,32168836,32169086,32168961
chr12,32208558,32208808,32208683
chr12,32378673,32378923,32378798
chr12,32379003,32379253,32379128
chr12,32379473,32379723,32379598
chr12,32820087,32820337,32820212
chr12,32954487,32954737,32954612
chr12,33131722,33131972,33131847
chr12,33147603,33147853,33147728
chr12,33160514,33160764,33160639
chr12,33173541,33173791,33173666
chr12,33302235,33302485,33302360
chr12,33315278,33315528,33315403
chr12,34806638,34806888,34806763
chr12,34990399,34990649,34990524
chr12,35021376,35021626,35021501
chr12,35047210,35047460,35047335
chr12,35799371,35799621,35799496
chr12,36019639,36019889,36019764
chr12,36041632,36041882,36041757
chr12,36042427,36042677,36042552
chr12,36135491,36135741,36135616
chr12,36136355,36136605,36136480
chr12,36155653,36155903,36155778
chr12,38778320,38778570,38778445
chr12,40253388,40253638,40253513
chr12,40536353,40536603,40536478
chr12,41728483,41728733,41728608
chr12,44268830,44269080,44268955
chr12,44269124,44269374,44269249
chr12,51348123,51348373,51348248
chr12,51691973,51692223,51692098
chr12,51828877,51829127,51829002
chr12,51830704,51830954,51830829
chr12,51848104,51848354,51848229
chr12,51864992,51865242,51865117
chr12,51865913,51866163,51866038
chr12,51866431,51866681,51866556
chr12,51886417,51886667,51886542
chr12,51887447,51887697,51887572
chr12,52602884,52603134,52603009
chr12,52604757,52605007,52604882
chr12,54293268,54293518,54293393
chr12,54313582,54313832,54313707
chr12,54566853,54567103,54566978
chr12,54567139,54567389,54567264
chr12,54568671,54568921,54568796
chr12,54695754,54696004,54695879
chr12,54696756,54697006,54696881
chr12,55050041,55050291,55050166
chr12,55393009,55393259,55393134
chr12,55398607,55398857,55398732
chr12,55433750,55434000,55433875
chr12,55446786,55447036,55446911
chr12,55464795,55465045,55464920
chr12,55488739,55488989,55488864
chr12,55489132,55489382,55489257
chr12,55491797,55492047,55491922
chr12,55492471,55492721,55492596
chr12,55495263,55495513,55495388
chr12,59066730,59066980,59066855
chr12,59218719,59218969,59218844
chr12,59219377,59219627,59219502
chr12,64917623,64917873,64917748
chr12,65036218,65036468,65036343
chr12,65065302,65065552,65065427
chr12,65172649,65172899,65172774
chr12,69257922,69258172,69258047
chr12,69371893,69372143,69372018
chr12,69386110,69386360,69386235
chr12,69422930,69423180,69423055
chr12,69446633,69446883,69446758
chr12,69447293,69447543,69447418
chr12,69447943,69448193,69448068
chr12,69458450,69458700,69458575
chr12,69475392,69475642,69475517
chr12,69510874,69511124,69510999
chr12,69824999,69825249,69825124
chr12,69863587,69863837,69863712
chr12,69986914,69987164,69987039
chr12,70136535,70136785,70136660
chr12,70477299,70477549,70477424
chr12,70713636,70713886,70713761
chr12,70825398,70825648,70825523
chr12,70853080,70853330,70853205
chr12,70855729,70855979,70855854
chr12,70999650,70999900,70999775
chr12,71015060,71015310,71015185
chr12,71015427,71015677,71015552
chr12,71015888,71016138,71016013
chr12,71040477,71040727,71040602
chr12,71136611,71136861,71136736
chr12,71136999,71137249,71137124
chr12,71933058,71933308,71933183
chr12,72085784,72086034,72085909
chr12,72664732,72664982,72664857
chr12,72844213,72844463,72844338
chr12,73201749,73201999,73201874
chr12,73286671,73286921,73286796
chr12,73584537,73584787,73584662
chr12,73593109,73593359,73593234
chr12,73593434,73593684,73593559
chr12,73594611,73594861,73594736
chr12,73598322,73598572,73598447
chr12,73603709,73603959,73603834
chr12,73604802,73605052,73604927
chr12,73605248,73605498,73605373
chr12,73610878,73611128,73611003
chr12,73611804,73612054,73611929
chr12,73625689,73625939,73625814
chr12,73631193,73631443,73631318
chr12,73632736,73632986,73632861
chr12,73633814,73634064,73633939
chr12,73647799,73648049,73647924
chr12,73692342,73692592,73692467
chr12,73699551,73699801,73699676
chr12,73715979,73716229,73716104
chr12,73720411,73720661,73720536
chr12,73720700,73720950,73720825
chr12,73842010,73842260,73842135
chr12,73842312,73842562,73842437
chr12,73842637,73842887,73842762
chr12,73879837,73880087,73879962
chr12,73888138,73888388,73888263
chr12,74895050,74895300,74895175
chr12,76086528,76086778,76086653
chr12,76367374,76367624,76367499
chr12,76369269,76369519,76369394
chr12,76369705,76369955,76369830
chr12,76370398,76370648,76370523
chr12,76374117,76374367,76374242
chr12,76375581,76375831,76375706
chr12,76403562,76403812,76403687
chr12,76537529,76537779,76537654
chr12,76694946,76695196,76695071
chr12,76837307,76837557,76837432
chr12,76886832,76887082,76886957
chr12,76962230,76962480,76962355
chr12,77130625,77130875,77130750
chr12,77138842,77139092,77138967
chr12,78685913,78686163,78686038
chr12,78980746,78980996,78980871
chr12,79172544,79172794,79172669
chr12,79296186,79296436,79296311
chr12,79625872,79626122,79625997
chr12,79628520,79628770,79628645
chr12,79646707,79646957,79646832
chr12,79692216,79692466,79692341
chr12,79751841,79752091,79751966
chr12,79762168,79762418,79762293
chr12,79925274,79925524,79925399
chr12,80069143,80069393,80069268
chr12,80113114,80113364,80113239
chr12,80114310,80114560,80114435
chr12,80115377,80115627,80115502
chr12,80115648,80115898,80115773
chr12,80130808,80131058,80130933
chr12,80273224,80273474,80273349
chr12,80435127,80435377,80435252
chr12,80436505,80436755,80436630
chr12,80463039,80463289,80463164
chr12,80643739,80643989,80643864
chr12,80790339,80790589,80790464
chr12,80791122,80791372,80791247
chr12,80792935,80793185,80793060
chr12,80815307,80815557,80815432
chr12,80945366,80945616,80945491
chr12,80945982,80946232,80946107
chr12,81484637,81484887,81484762
chr12,81532750,81533000,81532875
chr12,81594906,81595156,81595031
chr12,82166309,82166559,82166434
chr12,82170039,82170289,82170164
chr12,82187258,82187508,82187383
chr12,82189785,82190035,82189910
chr12,82245335,82245585,82245460
chr12,82350096,82350346,82350221
chr12,82470063,82470313,82470188
chr12,83502313,83502563,83502438
chr12,83597129,83597379,83597254
chr12,83632028,83632278,83632153
chr12,83921778,83922028,83921903
chr12,83929498,83929748,83929623
chr12,83950482,83950732,83950607
chr12,83987611,83987861,83987736
chr12,84175711,84175961,84175836
chr12,84206699,84206949,84206824
chr12,84243130,84243380,84243255
chr12,84245654,84245904,84245779
chr12,84407909,84408159,84408034
chr12,84450999,84451249,84451124
chr12,84617341,84617591,84617466
chr12,84762615,84762865,84762740
chr12,84969005,84969255,84969130
chr12,84996157,84996407,84996282
chr12,85339308,85339558,85339433
chr12,85444713,85444963,85444838
chr12,85447137,85447387,85447262
chr12,85468722,85468972,85468847
chr12,85472219,85472469,85472344
chr12,85473541,85473791,85473666
chr12,85624758,85625008,85624883
chr12,85686473,85686723,85686598
chr12,85705540,85705790,85705665
chr12,85706908,85707158,85707033
chr12,85969670,85969920,85969795
chr12,86726435,86726685,86726560
chr12,86810835,86811085,86810960
chr12,86824140,86824390,86824265
chr12,86825105,86825355,86825230
chr12,86833938,86834188,86834063
chr12,86834489,86834739,86834614
chr12,86836417,86836667,86836542
chr12,86836693,86836943,86836818
chr12,86860222,86860472,86860347
chr12,86884803,86885053,86884928
chr12,86891215,86891465,86891340
chr12,86892135,86892385,86892260
chr12,86894469,86894719,86894594
chr12,86894877,86895127,86895002
chr12,86895131,86895381,86895256
chr12,86949664,86949914,86949789
chr12,86950463,86950713,86950588
chr12,87388223,87388473,87388348
chr12,87472131,87472381,87472256
chr12,89719223,89719473,89719348
chr12,91384342,91384592,91384467
chr12,91588424,91588674,91588549
chr12,91589722,91589972,91589847
chr12,91590172,91590422,91590297
chr12,98246877,98247127,98247002
chr12,98269756,98270006,98269881
chr12,99322211,99322461,99322336
chr12,99381001,99381251,99381126
chr12,99392974,99393224,99393099
chr12,99467842,99468092,99467967
chr12,99468115,99468365,99468240
chr12,99559573,99559823,99559698
chr12,99563628,99563878,99563753
chr12,99564613,99564863,99564738
chr12,99640481,99640731,99640606
chr12,99641420,99641670,99641545
chr12,100110047,100110297,100110172
chr12,100159359,100159609,100159484
chr12,100187511,100187761,100187636
chr12,100199378,100199628,100199503
chr12,100636337,100636587,100636462
chr12,100725204,100725454,100725329
chr12,100883238,100883488,100883363
chr12,100890615,100890865,100890740
chr12,100895522,100895772,100895647
chr12,100899441,100899691,100899566
chr12,100903703,100903953,100903828
chr12,100988445,100988695,100988570
chr12,100994277,100994527,100994402
chr12,100994693,100994943,100994818
chr12,101005680,101005930,101005805
chr12,101007463,101007713,101007588
chr12,101007945,101008195,101008070
chr12,101016039,101016289,101016164
chr12,101017967,101018217,101018092
chr12,101027618,101027868,101027743
chr12,101028947,101029197,101029072
chr12,101029333,101029583,101029458
chr12,101897199,101897449,101897324
chr12,101913091,101913341,101913216
chr12,101958218,101958468,101958343
chr12,101975712,101975962,101975837
chr12,102351003,102351253,102351128
chr12,102368121,102368371,102368246
chr12,102371007,102371257,102371132
chr12,102456476,102456726,102456601
chr12,102456903,102457153,102457028
chr12,102469058,102469308,102469183
chr12,102627598,102627848,102627723
chr12,102628305,102628555,102628430
chr12,102673573,102673823,102673698
chr12,102674226,102674476,102674351
chr12,102702466,102702716,102702591
chr12,102743586,102743836,102743711
chr12,103331484,103331734,103331609
chr12,103341282,103341532,103341407
chr12,103343610,103343860,103343735
chr12,103425923,103426173,103426048
chr12,103434184,103434434,103434309
chr12,103443795,103444045,103443920
chr12,103532137,103532387,103532262
chr12,104057072,104057322,104057197
chr12,104061926,104062176,104062051
chr12,104209802,104210052,104209927
chr12,104214366,104214616,104214491
chr12,104752059,104752309,104752184
chr12,105013099,105013349,105013224
chr12,105685110,105685360,105685235
chr12,106010060,106010310,106010185
chr12,106016301,106016551,106016426
chr12,106308851,106309101,106308976
chr12,106311093,106311343,106311218
chr12,107011429,107011679,107011554
chr12,107047216,107047466,107047341
chr12,107123519,107123769,107123644
chr12,107138990,107139240,107139115
chr12,107146746,107146996,107146871
chr12,107148464,107148714,107148589
chr12,107160161,107160411,107160286
chr12,107184527,107184777,107184652
chr12,107559254,107559504,107559379
chr12,107645636,107645886,107645761
chr12,107721050,107721300,107721175
chr12,107734631,107734881,107734756
chr12,107815006,107815256,107815131
chr12,107918860,107919110,107918985
chr12,107928145,107928395,107928270
chr12,107993147,107993397,107993272
chr12,107998782,107999032,107998907
chr12,108004040,108004290,108004165
chr12,108179557,108179807,108179682
chr12,108275484,108275734,108275609
chr12,108634145,108634395,108634270
chr12,108635577,108635827,108635702
chr12,108646289,108646539,108646414
chr12,108758010,108758260,108758135
chr12,108761304,108761554,108761429
chr12,108765886,108766136,108766011
chr12,108894089,108894339,108894214
chr12,110381334,110381584,110381459
chr12,110485563,110485813,110485688
chr12,110488649,110488899,110488774
chr12,110494928,110495178,110495053
chr12,110495888,110496138,110496013
chr12,110499272,110499522,110499397
chr12,110503380,110503630,110503505
chr12,110504966,110505216,110505091
chr12,110506120,110506370,110506245
chr12,110991585,110991835,110991710
chr12,111038759,111039009,111038884
chr12,111039043,111039293,111039168
chr12,111159975,111160225,111160100
chr12,111537834,111538084,111537959
chr12,111691288,111691538,111691413
chr12,111713105,111713355,111713230
chr12,111732469,111732719,111732594
chr12,111967009,111967259,111967134
chr12,112449176,112449426,112449301
chr12,112675392,112675642,112675517
chr12,112823254,112823504,112823379
chr12,112853084,112853334,112853209
chr12,112855007,112855257,112855132
chr12,112859876,112860126,112860001
chr12,112860853,112861103,112860978
chr12,113168321,113168571,113168446
chr12,113427424,113427674,113427549
chr12,113994345,113994595,113994470
chr12,114990965,114991215,114991090
chr12,115257891,115258141,115258016
chr12,116047753,116048003,116047878
chr12,116145275,116145525,116145400
chr12,116283026,116283276,116283151
chr12,118301956,118302206,118302081
chr12,118376689,118376939,118376814
chr12,118377150,118377400,118377275
chr12,118411001,118411251,118411126
chr12,119238711,119238961,119238836
chr13,3526432,3526682,3526557
chr13,3537802,3538052,3537927
chr13,3611062,3611312,3611187
chr13,5714210,5714460,5714335
chr13,5845736,5845986,5845861
chr13,5846906,5847156,5847031
chr13,5861199,5861449,5861324
chr13,5862347,5862597,5862472
chr13,5864599,5864849,5864724
chr13,8456973,8457223,8457098
chr13,8996004,8996254,8996129
chr13,10065888,10066138,10066013
chr13,12507544,12507794,12507669
chr13,13564619,13564869,13564744
chr13,14039603,14039853,14039728
chr13,14063384,14063634,14063509
chr13,17695211,17695461,17695336
chr13,17805280,17805530,17805405
chr13,17975860,17976110,17975985
chr13,19182345,19182595,19182470
chr13,20090363,20090613,20090488
chr13,20091005,20091255,20091130
chr13,20091379,20091629,20091504
chr13,20093456,20093706,20093581
chr13,20134724,20134974,20134849
chr13,20184800,20185050,20184925
chr13,20185113,20185363,20185238
chr13,21362677,21362927,21362802
chr13,21402636,21402886,21402761
chr13,21530968,21531218,21531093
chr13,21734913,21735163,21735038
chr13,21750432,21750682,21750557
chr13,21974308,21974558,21974433
chr13,21974967,21975217,21975092
chr13,22005938,22006188,22006063
chr13,22026414,22026664,22026539
chr13,22041223,22041473,22041348
chr13,22050920,22051170,22051045
chr13,23445872,23446122,23445997
chr13,23581458,23581708,23581583
chr13,23621595,23621845,23621720
chr13,23738771,23739021,23738896
chr13,24415688,24415938,24415813
chr13,24416484,24416734,24416609
chr13,24419635,24419885,24419760
chr13,24487045,24487295,24487170
chr13,24599627,24599877,24599752
chr13,24603135,24603385,24603260
chr13,24604738,24604988,24604863
chr13,24613519,24613769,24613644
chr13,24614460,24614710,24614585
chr13,24617828,24618078,24617953
chr13,24639874,24640124,24639999
chr13,24785893,24786143,24786018
chr13,24801111,24801361,24801236
chr13,24831528,24831778,24831653
chr13,28502383,28502633,28502508
chr13,28512814,28513064,28512939
chr13,28551663,28551913,28551788
chr13,28720283,28720533,28720408
chr13,29983816,29984066,29983941
chr13,30166203,30166453,30166328
chr13,30166702,30166952,30166827
chr13,30747891,30748141,30748016
chr13,30760335,30760585,30760460
chr13,30792395,30792645,30792520
chr13,30817489,30817739,30817614
chr13,30819997,30820247,30820122
chr13,30833562,30833812,30833687
chr13,30913097,30913347,30913222
chr13,30973961,30974211,30974086
chr13,32338665,32338915,32338790
chr13,33004431,33004681,33004556
chr13,33965478,33965728,33965603
chr13,34002234,34002484,34002359
chr13,34002590,34002840,34002715
chr13,34874292,34874542,34874417
chr13,34875442,34875692,34875567
chr13,35189164,35189414,35189289
chr13,36731564,36731814,36731689
chr13,36808037,36808287,36808162
chr13,36808606,36808856,36808731
chr13,37537800,37538050,37537925
chr13,37541711,37541961,37541836
chr13,38037073,38037323,38037198
chr13,38635004,38635254,38635129
chr13,38936874,38937124,38936999
chr13,38960418,38960668,38960543
chr13,41000855,41001105,41000980
chr13,41001140,41001390,41001265
chr13,41381468,41381718,41381593
chr13,41487215,41487465,41487340
chr13,41932361,41932611,41932486
chr13,42049292,42049542,42049417
chr13,42051272,42051522,42051397
chr13,42052445,42052695,42052570
chr13,42052738,42052988,42052863
chr13,42103031,42103281,42103156
chr13,43171280,43171530,43171405
chr13,43240003,43240253,43240128
chr13,43269024,43269274,43269149
chr13,43304161,43304411,43304286
chr13,43453293,43453543,43453418
chr13,43560246,43560496,43560371
chr13,43752561,43752811,43752686
chr13,43768965,43769215,43769090
chr13,43775176,43775426,43775301
chr13,43778116,43778366,43778241
chr13,43779025,43779275,43779150
chr13,43784968,43785218,43785093
chr13,43789006,43789256,43789131
chr13,43864601,43864851,43864726
chr13,43898533,43898783,43898658
chr13,43906261,43906511,43906386
chr13,44065786,44066036,44065911
chr13,44506855,44507105,44506980
chr13,44531050,44531300,44531175
chr13,44731287,44731537,44731412
chr13,44732568,44732818,44732693
chr13,44800151,44800401,44800276
chr13,44815976,44816226,44816101
chr13,45389450,45389700,45389575
chr13,45391462,45391712,45391587
chr13,45691893,45692143,45692018
chr13,45693195,45693445,45693320
chr13,45837706,45837956,45837831
chr13,45850683,45850933,45850808
chr13,45852349,45852599,45852474
chr13,45861896,45862146,45862021
chr13,45876396,45876646,45876521
chr13,45885061,45885311,45885186
chr13,45924629,45924879,45924754
chr13,45964498,45964748,45964623
chr13,46340009,46340259,46340134
chr13,46669332,46669582,46669457
chr13,46690853,46691103,46690978
chr13,46725089,46725339,46725214
chr13,46727982,46728232,46728107
chr13,46735826,46736076,46735951
chr13,46736431,46736681,46736556
chr13,46779838,46780088,46779963
chr13,47105981,47106231,47106106
chr13,48513274,48513524,48513399
chr13,48515937,48516187,48516062
chr13,48545836,48546086,48545961
chr13,48929646,48929896,48929771
chr13,49242822,49243072,49242947
chr13,49271889,49272139,49272014
chr13,49307257,49307507,49307382
chr13,49308835,49309085,49308960
chr13,49421003,49421253,49421128
chr13,51088288,51088538,51088413
chr13,51101399,51101649,51101524
chr13,51651546,51651796,51651671
chr13,51754101,51754351,51754226
chr13,51756657,51756907,51756782
chr13,51757220,51757470,51757345
chr13,51763355,51763605,51763480
chr13,51767567,51767817,51767692
chr13,51767976,51768226,51768101
chr13,51776452,51776702,51776577
chr13,51792769,51793019,51792894
chr13,51798368,51798618,51798493
chr13,51801017,51801267,51801142
chr13,51813993,51814243,51814118
chr13,51846463,51846713,51846588
chr13,51849426,51849676,51849551
chr13,51970129,51970379,51970254
chr13,52026424,52026674,52026549
chr13,52793629,52793879,52793754
chr13,52828173,52828423,52828298
chr13,52914726,52914976,52914851
chr13,52929517,52929767,52929642
chr13,52976418,52976668,52976543
chr13,52998507,52998757,52998632
chr13,54188281,54188531,54188406
chr13,54192275,54192525,54192400
chr13,54590129,54590379,54590254
chr13,54611257,54611507,54611382
chr13,54687143,54687393,54687268
chr13,54693997,54694247,54694122
chr13,55017955,55018205,55018080
chr13,55190288,55190538,55190413
chr13,55327670,55327920,55327795
chr13,55369554,55369804,55369679
chr13,55432165,55432415,55432290
chr13,55432423,55432673,55432548
chr13,55443871,55444121,55443996
chr13,55444161,55444411,55444286
chr13,55444516,55444766,55444641
chr13,55445033,55445283,55445158
chr13,55447537,55447787,55447662
chr13,55449769,55450019,55449894
chr13,55464006,55464256,55464131
chr13,55727175,55727425,55727300
chr13,56135395,56135645,56135520
chr13,56151487,56151737,56151612
chr13,56476773,56477023,56476898
chr13,56506940,56507190,56507065
chr13,56507274,56507524,56507399
chr13,58067511,58067761,58067636
chr13,58158202,58158452,58158327
chr13,58215522,58215772,58215647
chr13,58402416,58402666,58402541
chr13,58471797,58472047,58471922
chr13,59585072,59585322,59585197
chr13,59656507,59656757,59656632
chr13,59668512,59668762,59668637
chr13,59822803,59823053,59822928
chr13,60848810,60849060,60848935
chr13,62880348,62880598,62880473
chr13,63223031,63223281,63223156
chr13,63223517,63223767,63223642
chr13,63240001,63240251,63240126
chr13,63249736,63249986,63249861
chr13,63431475,63431725,63431600
chr13,63528397,63528647,63528522
chr13,63562968,63563218,63563093
chr13,63564634,63564884,63564759
chr13,63565084,63565334,63565209
chr13,63567708,63567958,63567833
chr13,65278416,65278666,65278541
chr13,66932785,66933035,66932910
chr13,67484133,67484383,67484258
chr13,67526143,67526393,67526268
chr13,68582035,68582285,68582160
chr13,69534760,69535010,69534885
chr13,73328478,73328728,73328603
chr13,73434823,73435073,73434948
chr13,73469576,73469826,73469701
chr13,73603869,73604119,73603994
chr13,73737001,73737251,73737126
chr13,73749092,73749342,73749217
chr13,73937743,73937993,73937868
chr13,74208603,74208853,74208728
chr13,74770609,74770859,74770734
chr13,74808447,74808697,74808572
chr13,75825449,75825699,75825574
chr13,80886117,80886367,80886242
chr13,81176137,81176387,81176262
chr13,81657556,81657806,81657681
chr13,81710999,81711249,81711124
chr13,81783700,81783950,81783825
chr13,84222121,84222371,84222246
chr13,85189278,85189528,85189403
chr13,85289036,85289286,85289161
chr13,85289308,85289558,85289433
chr13,85430122,85430372,85430247
chr13,85498682,85498932,85498807
chr13,85505132,85505382,85505257
chr13,85507016,85507266,85507141
chr13,85507758,85508008,85507883
chr13,85509769,85510019,85509894
chr13,90089440,90089690,90089565
chr13,90089693,90089943,90089818
chr13,90923029,90923279,90923154
chr13,91091552,91091802,91091677
chr13,91223665,91223915,91223790
chr13,91223980,91224230,91224105
chr13,91370868,91371118,91370993
chr13,91453330,91453580,91453455
chr13,91460613,91460863,91460738
chr13,91484274,91484524,91484399
chr13,92483392,92483642,92483517
chr13,92610864,92611114,92610989
chr13,93094274,93094524,93094399
chr13,93094589,93094839,93094714
chr13,93593410,93593660,93593535
chr13,95375321,95375571,95375446
chr13,95521114,95521364,95521239
chr13,95593004,95593254,95593129
chr13,95685786,95686036,95685911
chr13,95713010,95713260,95713135
chr13,95765115,95765365,95765240
chr13,95892099,95892349,95892224
chr13,95956578,95956828,95956703
chr13,95964276,95964526,95964401
chr13,95987236,95987486,95987361
chr13,95988185,95988435,95988310
chr13,96388049,96388299,96388174
chr13,96487308,96487558,96487433
chr13,96510725,96510975,96510850
chr13,96542454,96542704,96542579
chr13,96670848,96671098,96670973
chr13,96956548,96956798,96956673
chr13,97137906,97138156,97138031
chr13,97208168,97208418,97208293
chr13,97241008,97241258,97241133
chr13,97442470,97442720,97442595
chr13,98262878,98263128,98263003
chr13,98737865,98738115,98737990
chr13,98890934,98891184,98891059
chr13,98925541,98925791,98925666
chr13,99344584,99344834,99344709
chr13,99503722,99503972,99503847
chr13,100492499,100492749,100492624
chr13,100650969,100651219,100651094
chr13,100651261,100651511,100651386
chr13,100866343,100866593,100866468
chr13,101540468,101540718,101540593
chr13,101659120,101659370,101659245
chr13,101694060,101694310,101694185
chr13,101694403,101694653,101694528
chr13,101694970,101695220,101695095
chr13,101696936,101697186,101697061
chr13,101701829,101702079,101701954
chr13,101702125,101702375,101702250
chr13,101706534,101706784,101706659
chr13,101707346,101707596,101707471
chr13,101711322,101711572,101711447
chr13,101719356,101719606,101719481
chr13,101767922,101768172,101768047
chr13,102143920,102144170,102144045
chr13,102906086,102906336,102906211
chr13,102906540,102906790,102906665
chr13,103920305,103920555,103920430
chr13,103921477,103921727,103921602
chr13,104178358,104178608,104178483
chr13,104178673,104178923,104178798
chr13,104228769,104229019,104228894
chr13,104285947,104286197,104286072
chr13,104286793,104287043,104286918
chr13,104287737,104287987,104287862
chr13,104303246,104303496,104303371
chr13,104574445,104574695,104574570
chr13,104577842,104578092,104577967
chr13,104606857,104607107,104606982
chr13,104610577,104610827,104610702
chr13,104620462,104620712,104620587
chr13,104622005,104622255,104622130
chr13,104622468,104622718,104622593
chr13,104623258,104623508,104623383
chr13,104816997,104817247,104817122
chr13,106936753,106937003,106936878
chr13,106998685,106998935,106998810
chr13,107831268,107831518,107831393
chr13,107890523,107890773,107890648
chr13,107903112,107903362,107903237
chr13,107903770,107904020,107903895
chr13,108297534,108297784,108297659
chr13,108316124,108316374,108316249
chr13,109230289,109230539,109230414
chr13,109820147,109820397,109820272
chr13,109822477,109822727,109822602
chr13,109837609,109837859,109837734
chr13,109902599,109902849,109902724
chr13,109902904,109903154,109903029
chr13,109907685,109907935,109907810
chr13,110018816,110019066,110018941
chr13,110564032,110564282,110564157
chr13,111489828,111490078,111489953
chr13,111771243,111771493,111771368
chr13,111778729,111778979,111778854
chr13,111796516,111796766,111796641
chr13,111797016,111797266,111797141
chr13,111807135,111807385,111807260
chr13,111807684,111807934,111807809
chr13,111867866,111868116,111867991
chr13,111977791,111978041,111977916
chr13,111978041,111978291,111978166
chr13,111984117,111984367,111984242
chr13,112000827,112001077,112000952
chr13,112001235,112001485,112001360
chr13,112001772,112002022,112001897
chr13,112002773,112003023,112002898
chr13,112063665,112063915,112063790
chr13,112417907,112418157,112418032
chr13,112424788,112425038,112424913
chr13,112426552,112426802,112426677
chr13,112427466,112427716,112427591
chr13,112438004,112438254,112438129
chr13,112463772,112464022,112463897
chr13,112660560,112660810,112660685
chr13,112927353,112927603,112927478
chr13,112987533,112987783,112987658
chr13,113023709,113023959,113023834
chr13,113245167,113245417,113245292
chr13,113579889,113580139,113580014
chr13,113601121,113601371,113601246
chr13,113601445,113601695,113601570
chr13,113618522,113618772,113618647
chr13,113794211,113794461,113794336
chr13,113870448,113870698,113870573
chr13,114387201,114387451,114387326
chr13,114387960,114388210,114388085
chr13,114845889,114846139,114846014
chr13,115090080,115090330,115090205
chr13,117024036,117024286,117024161
chr13,117048428,117048678,117048553
chr13,117211379,117211629,117211504
chr13,117216135,117216385,117216260
chr13,117217626,117217876,117217751
chr13,117220490,117220740,117220615
chr13,117242163,117242413,117242288
chr13,117261016,117261266,117261141
chr13,118387202,118387452,118387327
chr13,119408813,119409063,119408938
chr13,119790921,119791171,119791046
chr13,119836621,119836871,119836746
chr13,120300077,120300327,120300202
chr14,7773984,7774234,7774109
chr14,8097992,8098242,8098117
chr14,10453028,10453278,10453153
chr14,10453543,10453793,10453668
chr14,14068013,14068263,14068138
chr14,14068309,14068559,14068434
chr14,14120853,14121103,14120978
chr14,14345542,14345792,14345667
chr14,14633277,14633527,14633402
chr14,14706570,14706820,14706695
chr14,15746909,15747159,15747034
chr14,15769901,15770151,15770026
chr14,16170252,16170502,16170377
chr14,16173400,16173650,16173525
chr14,16364899,16365149,16365024
chr14,16372811,16373061,16372936
chr14,18665693,18665943,18665818
chr14,19823812,19824062,19823937
chr14,19961936,19962186,19962061
chr14,19962620,19962870,19962745
chr14,19969241,19969491,19969366
chr14,19976549,19976799,19976674
chr14,19985161,19985411,19985286
chr14,19986814,19987064,19986939
chr14,20025395,20025645,20025520
chr14,20082656,20082906,20082781
chr14,20348012,20348262,20348137
chr14,20393572,20393822,20393697
chr14,20640894,20641144,20641019
chr14,20674102,20674352,20674227
chr14,20682495,20682745,20682620
chr14,20695158,20695408,20695283
chr14,20734323,20734573,20734448
chr14,20885239,20885489,20885364
chr14,21500586,21500836,21500711
chr14,21523313,21523563,21523438
chr14,21848831,21849081,21848956
chr14,24486925,24487175,24487050
chr14,25459054,25459304,25459179
chr14,25459360,25459610,25459485
chr14,25517297,25517547,25517422
chr14,25608133,25608383,25608258
chr14,25858036,25858286,25858161
chr14,26579991,26580241,26580116
chr14,26669622,26669872,26669747
chr14,26672359,26672609,26672484
chr14,27229457,27229707,27229582
chr14,27230775,27231025,27230900
chr14,27234404,27234654,27234529
chr14,27237877,27238127,27238002
chr14,27317202,27317452,27317327
chr14,27336000,27336250,27336125
chr14,27341505,27341755,27341630
chr14,27351580,27351830,27351705
chr14,27355181,27355431,27355306
chr14,27355998,27356248,27356123
chr14,27376094,27376344,27376219
